,val_loss,val_acc,loss,acc,experiment,epoch
0,0.3938294525444508,0.9204465866088867,0.5577377219498157,0.8792923736572266,0.0,0.0
1,0.3559911660850048,0.9349861907958984,0.4401548975408077,0.9053520278930665,0.0,1.0
2,0.39109488159418104,0.9267212295532227,0.4238285449743271,0.9082808227539062,0.0,2.0
3,0.4155013260245323,0.9168938446044922,0.42954228895902635,0.9082791290283203,0.0,3.0
4,0.36537827536463735,0.9267246627807617,0.39881821677088736,0.9130117721557617,0.0,4.0
5,0.49226998195052146,0.9182594680786133,0.6562534253895282,0.8670453491210938,1.0,0.0
6,0.4583278933167458,0.9273256683349609,0.554767794162035,0.8987517471313476,1.0,1.0
7,0.4612529504299164,0.9287994384765625,0.5254129691720009,0.904376106262207,1.0,2.0
8,0.4672836236655712,0.9274766540527344,0.5032809109687805,0.9079330139160157,1.0,3.0
9,0.4568671178817749,0.922571907043457,0.5079058838784695,0.9074051818847656,1.0,4.0
10,1.3314954286813736,0.7966962432861329,1.3639041519165038,0.7678601226806641,2.0,0.0
11,1.282408196926117,0.7967258834838867,1.3139923479557036,0.7705478591918945,2.0,1.0
12,1.2392406225204469,0.7965563201904297,1.273618043422699,0.7686567840576172,2.0,2.0
13,1.2005380243062973,0.7966357803344727,1.237180896639824,0.769509765625,2.0,3.0
14,1.166281766295433,0.7965296936035157,1.2050516810417176,0.7705629653930665,2.0,4.0
15,0.47512905225157737,0.9222694778442383,0.6407421391904354,0.8729847259521485,3.0,0.0
16,0.4551257087290287,0.9326386260986328,0.5516852941811085,0.8992034530639649,3.0,1.0
17,0.47955494463443754,0.9300589370727539,0.5159895688593388,0.9065925064086914,3.0,2.0
18,0.4419742250442505,0.9331255340576172,0.5083408271372318,0.9076029663085937,3.0,3.0
19,0.4340150611102581,0.9320641326904296,0.4795567348897457,0.9116422729492187,3.0,4.0
20,0.37043760359287264,0.9277394485473632,0.5708116674721241,0.8749972534179687,4.0,0.0
21,0.3530151304602623,0.9324607086181641,0.4412955792546272,0.9052258071899414,4.0,1.0
22,0.3365512517094612,0.935040283203125,0.43223093220591546,0.9074309005737304,4.0,2.0
23,0.3444555760920048,0.930106315612793,0.4199221305847168,0.9092439498901367,4.0,3.0
24,0.34377639517188074,0.9305371475219727,0.40034309843182564,0.9129037475585937,4.0,4.0
